"cellIndex","windowIndex","frameIndex","termination","Duration","avgSpeed","maxSpeed"
3,14,81,85,5,16.1273148,31.28811
3,15,6,25,20,16.549379,24.76005
3,15,29,36,8,8.988236625,16.73959
3,15,44,50,7,6.053545,13.11989
3,15,73,76,4,4.776106,10.47455
3,15,80,87,8,15.670642875,30.01182
3,16,7,24,18,16.7407403327778,24.53672
3,16,29,38,10,10.2253536,21.75626
3,16,44,50,7,9.44658894285714,16.52277
3,16,55,60,6,11.0603115166667,30.62905
3,16,72,76,5,2.10090766,7.808005
3,16,79,90,12,17.0409914166667,30.07072
3,17,6,23,18,16.7296074444444,22.98726
3,17,29,39,11,11.1221164181818,23.40874
3,17,43,51,9,8.41194133333333,17.27521
3,17,72,75,4,4.33231,7.730693
3,17,78,90,13,13.7571024615385,19.37016
3,18,5,23,19,15.7831713684211,23.96082
3,18,30,51,22,10.2334793863636,24.17418
3,18,71,75,5,4.6383638,10.67032
3,18,79,90,12,10.1409865833333,18.74676
3,19,4,23,20,14.50431195,24.29967
3,19,31,50,20,11.342823095,20.82883
3,19,66,75,10,7.2982191,18.68164
3,19,83,90,8,20.011568875,27.83852
3,20,2,22,21,14.7526832809524,28.59581
3,20,32,37,6,5.324346,12.07164
3,20,41,50,10,16.1446695,25.21423
3,20,62,75,14,20.5030180142857,28.18091
3,20,85,88,4,23.0514575,31.92447
3,21,2,22,21,15.7107870142857,31.02058
3,21,74,77,4,8.82390125,24.37948
3,21,86,90,5,20.0185914,30.83124
3,22,2,22,21,16.6378110190476,30.79666
3,22,75,80,6,6.23884511666667,22.2758
3,22,86,90,5,15.7834178,23.56444
3,23,2,6,5,20.0650892,29.48377
3,23,12,22,11,7.86552146363636,26.17702
3,23,87,90,4,17.9436475,19.69084
3,24,2,7,6,20.2648331666667,33.14863
3,24,12,23,12,8.09562378333333,22.76139
3,24,87,90,4,18.52782,22.38322
3,25,2,22,21,15.130759,33.56306
3,25,53,58,6,14.983674,27.41512
3,25,73,80,8,9.833990625,21.06281
3,25,87,90,4,18.71615,24.55915
3,26,2,22,21,12.3906872857143,29.00286
3,26,53,57,5,12.3129902,24.72645
3,26,66,81,16,12.4994101875,21.05984
3,26,87,90,4,23.8206425,29.04463
3,27,2,15,14,10.1973954571429,21.65148
3,27,17,22,6,11.5870085,21.01915
3,27,66,82,17,13.3017900588235,21.19769
3,27,87,90,4,15.68827,19.05405
3,28,2,14,13,4.51681219230769,14.0956
3,28,17,22,6,10.0826733333333,20.59613
3,28,28,31,4,11.75497675,16.91298
3,28,42,49,8,8.5293516,18.79116
3,28,52,55,4,4.90727275,11.11396
3,28,66,82,17,15.1147105176471,24.03166
3,29,2,12,11,7.08681845454545,11.25033
3,29,16,21,6,6.33616416666667,13.50331
3,29,26,31,6,12.038872,20.35906
3,29,40,54,15,4.986771712,10.59369
3,29,64,82,19,11.9529763157895,22.6586
3,30,6,12,7,5.46029375714286,12.31457
3,30,14,18,5,4.3923456,9.057281
3,30,24,31,8,12.737196,18.26615
3,30,39,55,17,5.75734362352941,12.0637
3,30,63,81,19,11.7370068421053,23.21092
3,31,7,18,12,6.5142555,12.98877
3,31,23,32,10,11.0818858,20.10008
3,31,38,53,16,9.32848805625,25.81914
3,31,63,82,20,8.6108043,20.43332
3,32,8,19,12,7.54181690833333,12.34814
3,32,23,32,10,16.3054958,28.6291
3,32,39,47,9,10.3182913333333,32.53299
3,32,61,76,16,9.8830522375,18.28829
3,32,78,82,5,4.07343394,9.539398
3,33,9,20,12,4.91845966666667,9.304136
3,33,23,26,4,19.45023275,31.83926
3,33,40,47,8,10.5761546875,31.68467
3,33,63,83,21,11.4357793761905,22.25275
3,34,10,20,11,3.4155016,9.380581
3,34,23,26,4,21.5504005,33.73647
3,34,44,47,4,21.18084475,33.43184
3,34,61,84,24,12.4475986083333,32.38926
3,35,11,20,10,3.43963127,10.56358
3,35,43,47,5,18.0650896,33.4904
3,35,60,74,15,12.05801774,32.99332
3,35,77,85,9,10.9245094444444,27.28289
3,36,10,21,12,4.52032584166667,11.99089
3,36,22,25,4,15.6423291,30.69549
3,36,43,47,5,20.1653736,31.29201
3,36,62,74,13,18.1977436923077,33.20485
3,36,79,84,6,9.10680668333333,24.79662
3,37,10,25,16,9.3571149375,31.48399
3,37,42,47,6,19.3069915,31.13448
3,37,61,74,14,20.0662716428571,31.67152
3,38,11,25,15,7.84838108,37.77079
3,38,36,39,4,4.1338435,8.035782
3,38,42,47,6,20.3644168333333,31.42323
3,38,62,74,13,16.881263,29.01281
3,39,11,15,5,2.11476618,7.539183
3,39,22,25,4,20.853119025,41.14567
3,39,35,40,6,7.91322666666667,17.00649
3,39,42,47,6,20.9083123333333,30.07524
3,39,62,75,14,15.9724596428571,29.07017
3,40,11,15,5,3.89184888,10.78676
3,40,22,25,4,18.19728735,35.8342
