"cellIndex","windowIndex","frameIndex","termination","Duration","avgSpeed","maxSpeed"
2,85,74,90,17,-16.8926439352941,32.54093
2,86,2,24,23,-6.75433895217391,8.730231
2,86,33,55,23,-9.65458943478261,39.59823
2,86,69,72,4,-3.3576005,4.293573
2,86,79,90,12,-32.16411775,-5.419117
2,87,2,24,23,-6.22943360434783,17.43549
2,87,33,54,22,-5.79287540909091,40.57119
2,87,79,90,12,-32.2539881666667,2.735742
2,88,2,23,22,-5.01593775,25.71556
2,89,2,21,20,-2.51394071,36.56984
2,89,26,29,4,-2.4405555,0.119286
2,89,48,54,7,-35.6032105714286,16.08679
2,89,79,90,12,-35.7624073333333,-8.818548
2,90,2,21,20,-4.949665685,18.66041
2,90,48,54,7,-23.357107,13.31829
2,90,70,74,5,-3.6709876,6.325375
2,90,77,90,14,-22.700405,-3.74022
2,91,2,8,7,-13.1467875714286,1.21659
2,91,13,20,8,-7.195855325,0.0945104
2,91,48,55,8,-19.4497031,6.464028
2,91,68,81,14,-9.28255396428571,5.101993
2,91,83,90,8,-14.92776975,-3.695867
2,92,2,8,7,-17.3264288571429,3.788027
2,92,13,20,8,-7.4728972625,1.045547
2,92,48,56,9,-19.0121941111111,1.846005
2,92,61,90,30,-14.0532715333333,14.52315
3,1,42,52,11,-15.2080460909091,1.739354
3,1,68,75,8,-11.1226499375,8.153601
3,1,80,85,6,-5.614702,1.552661
3,2,36,40,5,-4.6217138,1.309647
3,2,42,51,10,-14.18699627,0.1804283
3,2,67,74,8,-14.269689175,2.0063
3,2,80,85,6,-5.29534683333333,7.590413
3,3,36,50,15,-10.5925439333333,1.741729
3,3,67,75,9,-14.3578150222222,7.286086
3,3,80,85,6,-4.53918816666667,13.34627
3,4,18,32,15,-10.9608596533333,1.167888
3,4,35,49,15,-10.4159759133333,0.9412113
3,4,80,84,5,-5.415862,4.823262
3,5,17,20,4,-3.068952525,0.2482919
3,5,24,49,26,-11.0268840492308,3.140722
3,5,79,84,6,-3.47376066666667,8.830315
3,6,16,19,4,-2.73621915,0.5686814
3,6,25,49,25,-12.81479824,1.65061
3,6,70,74,5,-9.5334292,6.349783
3,7,27,43,17,-17.5253726235294,0.7601664
3,7,47,52,6,-3.98354366666667,2.530926
3,7,77,82,6,-3.8775966,6.789578
3,8,28,44,17,-18.6100952941176,1.290637
3,8,47,52,6,-8.31947115,0.5145371
3,9,27,44,18,-18.3779637222222,6.977757
3,9,48,53,6,-5.54595088333333,6.806024
3,10,28,45,18,-19.9487401111111,1.53291
3,10,48,53,6,-5.0788855,5.418165
3,11,29,46,18,-11.5905774444444,3.239107
3,11,49,53,5,-3.5598514,1.667479
3,12,30,46,17,-9.37301488235294,3.338469
3,12,51,54,4,-2.290615375,0.6941625
3,13,32,46,15,-8.59057913333333,5.856461
3,13,51,58,8,-2.323565425,5.118874
3,13,77,81,5,-5.7601474,1.134737
3,14,35,45,11,-9.18189563636364,3.092571
3,14,50,59,10,-4.95142518,10.12241
3,14,61,81,21,-12.1080696714286,44.99967
3,15,2,6,5,-11.4803806,4.088564
3,15,36,44,9,-10.0028236666667,1.410575
3,15,50,59,10,-5.7840276,6.630562
3,15,61,73,13,-14.4227326153846,43.597
3,15,76,80,5,-5.9829702,1.241703
3,16,2,7,6,-10.5481908333333,16.7088
3,16,24,29,6,-4.488959,1.428169
3,16,38,44,7,-5.75338842857143,6.2537
3,16,50,55,6,-5.14100338333333,0.1817641
3,16,76,79,4,-4.328579,2.534293
3,17,2,6,5,-11.5215414,11.41988
3,17,23,29,7,-4.50899977142857,-0.1174514
3,17,39,43,5,-3.2441566,2.497519
3,17,51,56,6,-6.42395416666667,3.46838
3,18,2,5,4,-7.70401675,6.889742
3,18,23,30,8,-3.6032444375,0.8387915
3,18,75,79,5,-3.666473,2.737449
3,19,23,31,9,-5.44102511111111,1.233806
3,19,75,83,9,-4.79102372222222,1.227046
3,20,22,32,11,-5.33002173636364,3.736248
3,20,37,41,5,-4.367716,8.449545
3,20,75,85,11,-3.20528372,10.85803
3,21,22,32,11,-4.6656057,1.846953
3,21,81,86,6,-6.298846,6.142137
3,22,22,33,12,-3.44802705,1.115731
3,22,80,86,7,-9.43763114285714,2.572099
3,23,22,27,6,-3.24623043333333,1.369488
3,24,23,27,5,-6.0988918,0.296227
3,25,22,27,6,-8.01356705,1.083559
3,25,58,73,16,-2.559791,36.77175
3,25,80,87,8,-23.08943725,17.98041
3,26,57,66,10,-28.97439664,8.905563
3,26,81,87,7,-18.9978232857143,20.77676
3,27,22,66,45,-9.87194413333333,46.51514
3,27,82,87,6,-17.4264825,10.94638
3,28,14,17,4,-2.55014025,7.512007
3,28,22,28,7,-7.38084342857143,9.570305
3,28,31,42,12,-25.6228766833333,4.467392
3,28,49,52,4,-2.01341525,5.896859
3,28,55,66,12,-21.7756493666667,11.62648
3,28,82,89,8,-14.334217825,1.516376
3,29,12,16,5,-2.6996116,4.301291
3,29,21,26,6,-3.65034166666667,2.251977
3,29,31,40,10,-22.4388989,7.081855
3,29,54,64,11,-20.7540173636364,4.29946
3,29,82,90,9,-15.1186231111111,3.613481
3,30,18,24,7,-7.5409437,7.405844
3,30,31,39,9,-17.9374838222222,2.104494
3,30,55,63,9,-18.4652408888889,0.894332
3,30,81,90,10,-20.0814291,6.233686
3,31,2,7,6,-6.03797683333333,1.405905
3,31,18,23,6,-4.149353,6.553291
3,31,32,38,7,-10.4602039428571,3.631114
3,31,53,63,11,-11.9830480909091,1.778644
3,31,82,90,9,-24.4375284444444,-6.772036
3,32,2,8,7,-11.2166528571429,2.906272
3,32,32,39,8,-10.3016103375,2.051587
3,32,82,90,9,-25.5399624444444,-2.794312
3,33,2,9,8,-13.967497125,2.22498
3,33,20,23,4,-3.38894225,4.141901
3,33,83,90,8,-26.058689,-8.564492
3,34,2,10,9,-15.8906018222222,0.5692176
3,34,20,23,4,-2.87306575,5.360362
3,34,84,90,7,-18.8780437142857,-3.411782
3,35,2,11,10,-17.0638371,1.127659
3,35,85,90,6,-14.14924915,-0.8329961
3,36,2,10,9,-19.2448484444444,1.270089
3,36,84,90,7,-12.031904,-2.450982
3,37,2,10,9,-17.9550252222222,1.877318
3,38,2,11,10,-8.88372531,4.690032
3,39,2,11,10,-8.8216174,15.7981
3,39,15,22,8,-3.62398833,0.6997061
3,40,3,11,9,-10.298859,6.248163
3,40,15,22,8,-4.303401575,0.7977494
3,41,5,10,6,-13.0533299833333,0.7663421
3,41,15,19,5,-2.78354536,0.4154822
3,42,29,33,5,-4.06056838,2.268038
3,43,28,33,6,-8.55448233333333,3.379224
3,43,35,39,5,-5.433495,3.25636
3,44,6,9,4,-4.75117975,1.222229
3,44,27,32,6,-12.9996956666667,2.382811
3,44,35,38,4,-6.220755925,0.5634033
3,45,6,9,4,-5.780409175,-0.1093407
3,45,11,14,4,-3.03345475,0.936627
3,45,27,32,6,-8.494612,3.901593
3,45,34,38,5,-7.305219,4.63103
3,45,41,45,5,-6.7343522,0.903334
3,45,52,71,20,-11.17107175,45.75198
3,46,6,14,9,-5.23394837333333,0.09438834
3,46,28,31,4,-4.181448,3.516039
3,46,53,71,19,-16.7225388789474,43.28738
3,47,7,14,8,-5.1889353375,0.9065163
3,47,53,72,20,-17.747260525,43.63814
3,47,85,90,6,-8.680958,-3.701329
3,48,7,13,7,-4.85029108571429,2.300486
3,48,54,72,19,-15.1208443947368,49.3259
3,48,84,90,7,-11.1222458571429,-2.740321
3,49,8,13,6,-7.18962726666667,0.8372084
3,49,30,35,6,-7.43019371666667,5.338603
3,49,55,72,18,-2.31107494444444,44.38846
3,49,84,90,7,-8.35614042857143,-2.769645
3,50,8,14,7,-6.52173142857143,3.012123
3,50,29,36,8,-11.668534875,9.246811
3,50,62,73,12,-17.0218622833333,5.592231
3,50,84,90,7,-5.38001657142857,1.408745
3,51,9,14,6,-6.53066441666667,0.1893655
3,51,28,34,7,-8.82622104285714,0.3609547
3,51,49,56,8,-9.787658875,11.09326
3,51,61,75,15,-13.8294023333333,9.097823
3,51,83,90,8,-3.588224725,0.2687082
3,52,10,15,6,-6.150828,1.117233
3,52,27,32,6,-6.55824196666667,0.2677532
3,52,48,64,17,-4.73075082352941,28.44452
3,52,68,77,10,-11.21533462,7.362316
3,52,82,87,6,-2.37860278333333,0.1492763
3,53,10,16,7,-4.01491322857143,0.7397244
3,53,27,32,6,-3.457103,2.304352
3,53,49,56,8,-13.685901,14.25548
3,53,70,86,17,-5.17922979823529,0.02765533
3,54,12,18,7,-3.78272171428571,-0.248375
3,54,50,55,6,-7.13656816666667,3.336786
3,54,75,86,12,-5.17328191666667,-0.194491
3,55,2,6,5,-3.01549698,1.472404
3,55,13,21,9,-3.75407206666667,0.2024594
3,55,75,87,13,-6.38147879230769,1.422675
3,56,15,22,8,-4.337134075,-0.1614396
3,56,50,54,5,-2.58262604,0.2133468
3,56,67,71,5,-2.1859786,7.045798
3,56,76,86,11,-6.7601878,-0.4332978
3,57,16,23,8,-3.696135491875,0.003032065
3,57,30,37,8,-2.00764508625,-0.06306439
3,57,67,71,5,-5.6871522,3.932495
3,57,77,87,11,-5.123206,-0.2382961
3,58,18,23,6,-3.51844091666667,-0.3070475
3,58,67,71,5,-5.5515906,2.064202
3,58,77,88,12,-4.67409915833333,-0.3644352
3,59,19,24,6,-4.0686721,0.3108314
3,59,67,71,5,-2.9158292,1.890962
3,59,77,85,9,-5.36650386666667,-0.3646488
3,60,77,85,9,-4.55513828888889,0.5149268
3,61,77,85,9,-3.78350577,-0.06444193
3,62,23,38,16,-2.20536628125,0.8420307
3,64,5,15,11,-2.09803029909091,-0.06365809
3,67,75,80,6,-2.09726696666667,0.6490292
3,70,6,14,9,-2.13168570777778,-0.04684947
3,72,74,80,7,-2.07337677142857,0.2323286
3,73,75,80,6,-2.60346691666667,-0.4577525
3,75,7,17,11,-3.5457396,-0.1555835
3,76,8,19,12,-3.14630250333333,0.09456496
3,77,14,21,8,-4.7763704125,-0.3372395
3,78,14,22,9,-5.0364592,-0.2365471
3,79,16,21,6,-2.34511536666667,0.608678
3,82,61,64,4,-3.291043875,0.3699865
3,83,83,90,8,-2.87377681375,-0.02366801
3,84,75,79,5,-2.09750616,2.479891
3,84,83,90,8,-4.1037366625,0.4293262
4,1,40,43,4,-2.70937465,-0.3277543
4,1,73,90,18,-11.5381781666667,34.00095
4,2,73,77,5,-4.0642006,0.37914
4,2,79,90,12,-11.9535341666667,25.96201
4,3,14,19,6,-4.389303,6.969122
4,3,72,90,19,-16.8885719473684,13.6068
4,4,16,19,4,-2.501146,1.684443
4,4,71,90,20,-23.12870797,0.2309806
4,5,17,20,4,-3.7527935,3.857922
4,5,71,90,20,-28.95446955,-3.309198
4,6,65,90,26,-24.0785459230769,-2.416387
4,7,2,5,4,-6.40708675,1.532605
4,7,17,21,5,-3.45103224,6.870931
4,7,65,90,26,-20.2230145038462,-0.2283971
4,8,2,7,6,-10.3934716533333,8.060115
4,8,69,75,7,-4.31656642857143,2.816071
4,8,77,88,12,-21.849615,6.881076
4,12,2,5,4,-3.58835425,2.279929
4,12,66,74,9,-8.84687088888889,5.178595
4,12,77,85,9,-17.4480857777778,5.865786
4,13,65,74,10,-10.11243824,3.72683
4,13,78,85,8,-16.7167155,12.09001
4,14,64,74,11,-6.44385163636364,3.817508
4,14,78,90,13,-11.9518904923077,12.41847
4,15,64,73,10,-2.47735713,1.960123
4,15,78,90,13,-12.7607119384615,17.23335
4,16,65,69,5,-2.1523946,1.858698
4,16,77,90,14,-13.9726928571429,11.79459
4,17,76,90,15,-13.2693925333333,8.02275
4,18,59,62,4,-3.818503425,0.7608233
4,18,76,84,9,-23.7114527777778,9.253439
4,19,59,63,5,-2.751813,3.284776
4,19,76,84,9,-31.008441,9.524602
4,20,76,84,9,-34.3646825555556,7.78091
4,22,71,84,14,-11.8858933571429,37.00897
4,23,71,83,13,-8.015296,37.99183
4,24,71,82,12,-2.40169899166667,43.70564
4,25,86,90,5,-5.5830448,-4.014623
4,26,72,82,11,-3.79054563636364,41.6945
4,30,68,90,23,-2.82005338695652,51.32341
4,31,69,90,22,-2.03675327727273,47.06422
4,32,60,63,4,-2.07376165,0.6095471
4,34,79,88,10,-13.05914,1.078851
4,35,81,90,10,-8.203372238,0.09946809
4,36,83,90,8,-3.7193912875,-0.2596574
4,37,86,90,5,-16.02008598,-0.8218919
4,38,85,90,6,-23.9236291666667,5.798124
4,39,85,90,6,-34.1975921666667,3.094594
4,40,44,49,6,-2.1272671,-0.519231
4,40,86,90,5,-38.43139326,-0.0978763
4,41,86,90,5,-34.2773382,4.235129
4,42,85,90,6,-30.5396453333333,7.563268
4,43,36,39,4,-4.96714055,0.6939818
4,43,86,90,5,-32.1052158,-8.394629
4,44,34,39,6,-8.29422466666667,1.927881
4,44,49,52,4,-2.06546975,1.127985
4,44,59,62,4,-3.25937525,2.213829
4,44,86,90,5,-21.5069374,-2.562227
4,45,33,39,7,-10.0055717142857,3.900167
4,45,49,53,5,-3.8232548,1.212505
4,45,59,62,4,-2.6657545,5.820983
4,45,87,90,4,-17.28562025,-1.699621
4,46,18,21,4,-2.03470525,2.45296
4,46,32,38,7,-9.64212921428571,1.486923
4,46,49,55,7,-3.67709785714286,6.708263
4,47,32,37,6,-6.6875065,2.457302
4,47,49,56,8,-6.75639875,7.116665
4,47,81,84,4,-4.923862,4.557445
4,48,31,35,5,-5.588801,3.244518
4,48,40,43,4,-2.299657,3.257874
4,48,49,56,8,-9.19437875,4.620677
4,48,80,84,5,-7.4760322,3.317537
4,49,29,34,6,-7.8017075,6.050332
4,49,39,42,4,-3.021293275,0.3040969
4,49,49,57,9,-9.39042055555556,10.20727
4,49,79,84,6,-7.66844466666667,1.444505
4,50,26,34,9,-7.617336,11.88422
4,50,39,42,4,-2.34115725,5.524195
4,50,49,57,9,-13.4368755555556,8.244841
4,50,78,85,8,-8.09962775,1.347182
4,51,25,33,9,-12.2414408888889,3.512336
4,51,49,58,10,-13.5273765,19.34908
4,51,75,86,12,-7.91012365833333,3.12809
4,52,12,15,4,-2.5097155,4.163067
4,52,24,33,10,-17.1715102,3.574354
4,52,49,58,10,-14.1502175,16.66395
4,52,74,86,13,-8.37746638461538,2.184107
4,53,12,15,4,-2.9249695,3.759273
4,53,23,33,11,-17.7847072727273,2.310793
4,53,50,58,9,-14.9917911111111,7.835889
4,53,73,87,15,-7.34384392666667,-0.1810899
4,54,11,15,5,-2.9616598,3.410323
4,54,23,33,11,-16.2922992827273,0.03751989
4,54,50,58,9,-14.8401038888889,2.122229
4,54,72,79,8,-5.453065525,0.2569568
4,54,81,89,9,-8.50508858888889,0.1857747
4,55,9,15,7,-3.66389298571429,3.146672
4,55,22,34,13,-12.8106514384615,0.9290647
4,55,50,58,9,-13.2887151111111,5.322276
4,55,71,78,8,-5.044392,1.893611
4,55,81,89,9,-9.79977477777778,3.202448
4,56,9,15,7,-4.09577714285714,4.529497
4,56,21,33,13,-12.0408842307692,0.1181116
4,56,50,57,8,-11.7506690875,7.332985
4,56,71,78,8,-4.68130875,1.721454
4,56,80,87,8,-11.033070525,0.5085108
4,57,9,14,6,-3.77102746666667,2.902469
4,57,20,32,13,-10.7248677230769,0.5814794
4,57,51,57,7,-7.81021471428571,3.183952
4,57,71,79,9,-3.58747218888889,0.6051971
4,57,80,87,8,-7.790460625,4.582936
4,58,10,14,5,-2.74674486,4.106774
4,58,20,31,12,-11.2748813416667,0.7602393
4,58,51,56,6,-3.87444616666667,1.332849
