"cellIndex","windowIndex","frameIndex","termination","Duration","avgSpeed","maxSpeed"
2,19,38,61,24,7.61116176984287,29.4739822900013
2,19,67,75,9,10.2970568306005,22.7149758428464
2,19,83,89,7,7.31310740065495,16.1991411852048
2,20,38,60,23,8.57851421067405,32.8097555155096
2,20,65,79,15,8.30406865935606,25.2776228212759
2,20,84,89,6,10.7937252115269,17.5647816274767
2,21,17,22,6,7.70507071605167,14.8538175035526
2,21,40,58,19,9.1166111943152,34.0166951499166
2,21,64,79,16,7.21657016734226,22.8348838435095
2,21,85,89,5,14.8074395021371,21.3807592729469
2,22,17,23,7,8.57500445945592,17.5917411838174
2,22,41,57,17,9.309933959297,34.4959907818967
2,22,63,78,16,5.26790338795902,23.8560144182793
2,22,85,89,5,19.0239212159019,27.0149138683008
2,23,17,23,7,12.8378489308944,26.2121484007501
2,23,41,56,16,8.97659015208703,30.149895564966
2,23,62,65,4,6.82901784740887,20.6520396949365
2,23,84,89,6,16.9294161518638,27.716218630386
2,24,15,22,8,9.32922156752252,20.43876883827
2,24,32,56,25,8.91812911320759,32.076037245087
2,24,67,72,6,3.15204880632754,6.6670096307945
2,24,84,89,6,15.9919025501235,26.847868709515
2,25,14,20,7,4.34880482689778,10.5115066403021
2,25,33,55,23,13.5991268205191,29.4426916413852
2,26,15,20,6,2.06172653996585,5.72668687583324
2,26,35,41,7,11.2595848876194,32.9248006824359
2,26,44,51,8,14.7294664215052,29.1801798703119
2,26,81,87,7,17.2127520072693,37.4823078949775
2,27,16,21,6,3.74424161532389,7.28591416850965
2,27,37,41,5,17.017838103242,38.3245919605048
2,27,45,50,6,18.7287426352243,28.9085446957807
2,27,81,88,8,11.8993362146788,37.6365637864644
2,28,16,21,6,5.59103078443871,11.0138812078993
2,28,45,50,6,23.3448560572759,34.94533288951
2,29,17,21,5,3.5983377717025,7.3625357938805
2,29,68,74,7,14.4187533268765,26.0979077919878
2,30,35,41,7,12.5262442603094,41.4114785820569
2,30,69,74,6,16.2523848250418,23.9225234085345
2,31,33,40,8,17.4444642372177,30.6874772190192
2,32,32,38,7,17.1951822138479,30.7402050531929
2,33,31,38,8,13.7913440614365,31.3712367714366
2,34,32,38,7,9.59756737972975,30.0221558642775
2,35,3,9,7,5.54236119294732,8.78535021045699
2,35,32,35,4,12.7768604412599,28.9257731357946
2,35,50,54,5,20.0053554500362,38.1610675338688
2,36,2,10,9,11.9049971396174,19.9528352916256
2,36,18,23,6,6.90438266962255,14.6060418002947
2,36,32,35,4,13.3013833713825,30.4381448391726
2,36,46,55,10,12.8371246675806,31.9728384451886
2,37,2,10,9,8.30849669012986,18.6839824992438
2,37,18,22,5,8.91241493475274,16.8044372542551
2,37,29,36,8,8.6071756878401,31.0390652976247
2,37,39,42,4,7.84032215932477,25.1371017614864
2,37,45,55,11,13.3883666751039,28.8301783879088
2,38,2,6,5,7.54503298102717,13.4274175588769
2,38,17,22,6,15.111483372715,26.5448018995116
2,38,29,40,12,8.52127173738092,22.0615806699737
2,38,54,66,13,16.1632020085987,28.5833443134574
2,39,2,6,5,3.19420342601808,7.36732441583878
2,39,28,40,13,4.30541613151932,14.1906962463969
2,39,55,69,15,6.78111578858068,11.5688210742333
2,40,13,19,7,3.13185088697697,8.07371104417706
2,40,35,41,7,5.03330266631151,13.3077874309452
2,40,56,68,13,9.34796804862376,14.2135992878493
2,41,10,18,9,4.36287366627203,10.2038983542744
2,41,36,41,6,12.7551451277147,19.9071905035739
2,41,57,69,13,12.45404746604,20.600172396773
2,41,78,81,4,2.33135771881939,6.76685752500911
2,41,86,89,4,23.0942983989011,33.381467726339
2,42,8,17,10,4.93345702708551,8.74042309645449
2,42,36,43,8,13.8215240133774,25.4713175941487
2,42,45,49,5,16.6006760133988,27.4502648100304
2,42,58,69,12,15.5962268876786,28.4163424015458
2,42,85,89,5,13.9991362956057,22.9048920226931
2,43,9,16,8,3.85057244078067,8.65787571533468
2,43,36,50,15,12.854245740399,27.3311153299626
2,43,57,66,10,18.9229657413092,33.6966437865762
2,43,85,89,5,4.74174876612191,7.55019937384541
2,44,9,13,5,2.52690999130108,4.96550896182044
2,44,36,47,12,16.6132281537686,30.2615242663566
2,44,58,66,9,17.8536376361056,33.925741257238
2,45,36,40,5,15.6287922103129,33.248300348101
2,45,58,69,12,17.6465594494726,27.9957927304568
2,46,6,12,7,3.61077140781017,8.11491664532602
2,46,36,40,5,17.5677305416276,40.3680532472141
2,46,59,70,12,15.8506297892832,26.7887921673128
2,47,36,40,5,16.4011825018079,40.0435452161975
2,47,60,70,11,16.0828233637777,25.2914049392139
2,48,35,39,5,12.2126425097375,32.7378512216012
2,48,61,71,11,18.418959498435,27.7373077788648
2,49,34,39,6,10.3360524482045,30.6156352503536
2,50,31,42,12,10.8964148965716,33.4653304560974
2,51,30,44,15,8.69921178030881,35.5906322427538
2,52,2,9,8,8.13334259457517,14.494273234178
2,52,16,20,5,2.45217553292255,7.87405556760369
2,52,30,45,16,8.53507389096295,36.9878881008162
2,53,2,9,8,15.6974361187761,28.8351194351539
2,53,15,19,5,11.6299560045479,17.5920395526402
2,53,30,50,21,8.54298653422611,35.8773392799269
2,53,68,72,5,12.3780496550156,27.1719076108821
2,54,14,20,7,12.4621714252039,25.1817300935948
2,54,26,34,9,2.27952869444297,5.12722877713988
2,54,39,50,12,12.5999055296959,31.2304098870567
